	GH1	GH10	GH100	GH101	GH102	GH103	GH104	GH105	GH106	GH107	GH108	GH109	GH11	GH110	GH111	GH112	GH113	GH114	GH115	GH116	GH117	GH119	GH12	GH120	GH121	GH123	GH124	GH125	GH126	GH127	GH128	GH129	GH13	GH130	GH14	GH15	GH16	GH17	GH18	GH19	GH2	GH20	GH22	GH23	GH24	GH25	GH26	GH27	GH28	GH29	GH3	GH30	GH31	GH32	GH33	GH35	GH36	GH37	GH38	GH39	GH4	GH42	GH43	GH44	GH45	GH46	GH47	GH48	GH49	GH5	GH50	GH51	GH52	GH53	GH54	GH55	GH56	GH57	GH58	GH59	GH6	GH61	GH62	GH63	GH64	GH65	GH66	GH67	GH68	GH70	GH71	GH73	GH74	GH75	GH76	GH77	GH78	GH79	GH8	GH80	GH81	GH82	GH84	GH85	GH86	GH87	GH88	GH89	GH9	GH91	GH92	GH93	GH94	GH95	GH97	GH98	GH99
Amz11inf.418832	0.935944199562	0.437955975533	0.000576863938477	0.0739102140069	0.0362996421754	0.0369244664907	0.0144146736711	0.559998095036	0.392450988293	0.00263280631043	0.0223991274834	2.22174572945	0.0049835992977	0.101205185056	0.00936581008136	0.16354778409	0.0279748458415	0.0414567999542	0.4655790627	0.0298838242888	0.0467282645404	0.000417108793044	0.0301532484591	0.0596697516739	0.0649227425456	0.106316782534	0.00148921553046	0.21569134295	0.0116610592231	0.789749860764	0.0129957403988	0.0948066934943	5.89599943161	0.341604650021	0.0025554720778	0.214424595237	0.352604597807	0.00692437775433	0.503961026669	0.051327265799	2.75683403015	0.878598630428	0.00301904650405	2.08081269264	0.340979605913	1.717628479	0.372033804655	0.282092869282	1.38186562061	0.653176605701	2.88276267052	0.644620120525	1.06571948528	0.989597737789	0.470032662153	0.525898396969	0.739957213402	0.0500586368144	0.347088783979	0.3222001791	0.784460544586	0.517064750195	3.88581609726	0.00150566396769	0.000312103191391	0.00528603419662	0.000824449583888	0.00171421840787	0.0118484105915	1.6276538372	0.0896884277463	1.16718173027	0.000639712903649	0.347611248493	0.000164586628671	0.0169421788305	0.000163388744113	0.398068726063	0.00101395614911	0.0129323070869	0.0718810781837	0.000479143491248	0.00918204057962	0.138910368085	0.00590148800984	0.26457965374	0.0319812707603	0.206765130162	0.0148699665442	0.00749030150473	0.0219591576606	1.11226892471	0.512276828289	0.003956832923	0.452574282885	1.00908017159	0.504159152508	0.00436697993428	0.233785673976	0.000849296688102	0.00394335528836	0.00414260756224	0.153192773461	0.169746607542	0.00220076506957	0.0123781859875	0.269161820412	0.135722950101	0.0588608980179	0.0108617842197	0.86393815279	0.0343718975782	0.281963944435	0.899815499783	1.12923657894	0.0111337155104	0.156121864915
Amz13chld.418761	1.4551101923	0.168866679072	0.000732103304472	0.138531476259	0.0303410291672	0.0319142304361	0.016327958554	0.419276684523	0.251921445131	0.00322168623097	0.015780415386	2.30044865608	0.0257209111005	0.0703747496009	0.00920231081545	0.273276627064	0.0307562742382	0.0371982902288	0.17285400629	0.0290239416063	0.0565625391901	0.000364275445463	0.0252013485879	0.0748826116323	0.0601147189736	0.140144228935	0.0219216868281	0.163493573666	0.0397337861359	0.513746023178	0.00922156125307	0.143831416965	5.98858070374	0.259173899889	0.00383885530755	0.2240408957	0.374920874834	0.00144275021739	0.415242999792	0.0399018898606	2.57637405396	0.834084689617	0.00453500123695	1.67431819439	0.166698470712	1.60301828384	0.217287927866	0.263807088137	0.701696634293	0.61526209116	2.6075334549	0.383811861277	0.957314550877	0.936748802662	0.428959071636	0.241981819272	0.78805488348	0.0390671044588	0.324317127466	0.0958948284388	0.780476331711	0.523790299892	2.41461014748	0.0219745971262	0.000210781188798	0.0036097317934	0.00103335396852	0.0221567358822	0.0123023726046	0.985011041164	0.0423163697124	0.60576492548	0.000568477262277	0.229968160391	8.84263718035e-05	0.0169709268957	8.14208251541e-05	0.178387641907	0.00149276095908	0.0466294027865	0.0702368840575	0.000357600831194	0.00818209350109	0.0982134491205	0.00574535084888	0.344829469919	0.0346166044474	0.058119546622	0.026417542249	0.0140986507758	0.000484186632093	0.938269615173	0.261141568422	0.000966007064562	0.364829748869	1.00416505337	0.518156886101	0.00469398451969	0.170930638909	0.000832931837067	0.00471556046978	0.0314192660153	0.139698877931	0.0837734937668	0.00350054074079	0.00280685024336	0.301849871874	0.160379976034	0.211070284247	0.0232711490244	0.628220796585	0.0233599878848	0.306620836258	0.494739919901	0.497744590044	0.0320199839771	0.105248950422
Amz15chld.418538	3.45948553085	0.307137966156	0.0020977309905	0.142484456301	0.0394285880029	0.0450147539377	0.0167012661695	0.4414024055	0.3246999681	0.00115700112656	0.0270337350667	3.01435565948	0.0252383928746	0.0213513039052	0.00237660575658	0.322264879942	0.0691652223468	0.0890804454684	0.262664169073	0.0184628888965	0.0235926955938	0.000553371210117	0.0181745700538	0.0372798070312	0.020219406113	0.167618736625	0.0211102794856	0.167228370905	0.0162282381207	0.461338192225	0.0475123524666	0.0842012837529	5.9677529335	0.261407911777	0.00644313730299	0.191573396325	0.307173937559	0.00747967511415	0.53060311079	0.0770712196827	2.32884216309	0.984094142914	0.00111756508704	1.79931461811	0.329476088285	1.95478177071	0.345551162958	0.20297062397	0.835935711861	0.56019359827	2.52493238449	0.412822455168	0.985086083412	1.07769489288	0.401443809271	0.404442191124	0.649277865887	0.0509093180299	0.363399654627	0.0709342136979	1.18173873425	0.359980672598	2.30911540985	0.0211261622608	0.000398872740334	0.00155580753926	0.000389786844607	0.0214028470218	0.00312891788781	1.26891851425	0.0148061430082	0.671315133572	0.00084550306201	0.407120853662	0.00019945926033	0.082890085876	0.000200645052246	0.229357600212	0.00121689226944	0.0369690954685	0.0198273602873	0.0012233996531	0.0118224602193	0.169258132577	0.00522295664996	0.225008100271	0.0163566507399	0.118109636009	0.0536596812308	0.0502625778317	0.00126015755814	1.35689377785	0.513574779034	0.00176264659967	0.259095400572	1.21933841705	0.380196779966	0.00255037308671	0.177744075656	0.00101080222521	0.0175831876695	0.0240719970316	0.401232391596	0.15052972734	0.000869741663337	0.0127903362736	0.263687551022	0.134531751275	0.215150937438	0.0101251928136	0.541036009789	0.0118285361677	0.447035074234	0.717301607132	0.629221200943	0.0692069604993	0.0818916857243
Amz17chld.418460	2.09135079384	0.832254350185	0.00240273750387	0.138158872724	0.0374140255153	0.0385121703148	0.0145219219849	0.832384347916	0.572242200375	0.00161722756457	0.0265633072704	3.05320477486	0.0366041027009	0.0359775610268	0.000576426333282	0.33649289608	0.0717415809631	0.0684007927775	0.779895961285	0.0245153233409	0.025904821232	0.000345047825249	0.00967290531844	0.0250255335122	0.0169439297169	0.164172247052	0.0320631377399	0.18783724308	0.0104218553752	0.982998728752	0.0335987173021	0.0716918557882	6.90290737152	0.400689423084	0.004959681537	0.107881069183	0.296786278486	0.00892272870988	0.546219348907	0.0634367316961	3.78496813774	0.940070390701	0.00159961986355	2.38918375969	0.443968862295	2.67339706421	0.646917104721	0.276623398066	2.26459717751	0.688147246838	3.95296669006	0.882384896278	1.63485968113	1.11369073391	0.493478447199	0.850012421608	0.845267593861	0.0540160797536	0.221254602075	0.0542424097657	1.19649839401	0.281480163336	5.25070762634	0.032063767314	0.000336919212714	0.00293341907673	0.000475478242151	0.0322362929583	0.00200569815934	2.5017118454	0.0196069795638	1.60707461834	0.000520671484992	0.574904441833	0.000167907171999	0.0616489164531	0.000172165426193	0.518504261971	0.00105354760308	0.0429197177291	0.00588478334248	0.000572378514335	0.0321182645857	0.149960532784	0.00292996363714	0.129697695374	0.0223012603819	0.371380418539	0.0159056279808	0.00594906834885	0.00103774794843	1.72046399117	1.05436193943	0.00119702657685	0.342327445745	1.43532621861	0.432285368443	0.00308088725433	0.420926690102	0.000870312098414	0.0107108047232	0.0371610783041	0.366076529026	0.2477684021	0.00112603302114	0.013551951386	0.3452013731	0.161321684718	0.305685400963	0.0133069008589	0.854856967926	0.0170108377934	0.720123052597	1.53777837753	1.75646972656	0.0699762627482	0.117130689323
Amz19chld.418410	1.83061814308	0.386937975883	0.00688062887639	0.226282984018	0.0229402855039	0.0278511438519	0.0137863960117	0.625336885452	0.376978427172	0.000949820096139	0.0239929668605	3.08717346191	0.059494368732	0.060032106936	0.00048694369616	0.430641651154	0.0837177932262	0.169163689017	0.278722375631	0.0268734209239	0.0238930247724	0.000638725352474	0.00390577851795	0.0407984405756	0.0091302767396	0.193111032248	0.0487949289382	0.108036287129	0.0134602040052	0.537762284279	0.0237758755684	0.113894410431	6.90801143646	0.300153672695	0.00870755501091	0.189107477665	0.286476880312	0.00282127549872	0.711165964603	0.119425028563	3.24423360825	0.877365350723	0.000949947745539	1.87417423725	0.22592151165	2.01243805885	0.41864079237	0.224142476916	0.968341350555	0.708054900169	3.39555573463	0.47145742178	1.37862241268	1.03499555588	0.487486988306	0.388215065002	0.915864050388	0.038557279855	0.272268563509	0.0810332149267	0.859532654285	0.527359068394	2.66728925705	0.0489260330796	0.000240332636167	0.00321686919779	0.000257681531366	0.0492453984916	0.00125998829026	1.6163803339	0.0157970711589	0.69945371151	0.00114793865941	0.446404367685	0.00011965532758	0.124217860401	0.000119385847938	0.198623716831	0.000749819038901	0.0637637451291	0.00547360815108	0.000530326622538	0.0201733391732	0.0929532796144	0.00443559093401	0.165494009852	0.022185254842	0.125113397837	0.0128718903288	0.00535798911005	0.000752053339966	1.27616488934	0.645092725754	0.0106394374743	0.242688789964	1.57681894302	0.614619970322	0.00339666823857	0.217823982239	0.00062018900644	0.0203490424901	0.0613349638879	0.301624774933	0.0733472257853	0.000692266214173	0.0246198978275	0.303050577641	0.15487742424	0.426494121552	0.0280233100057	0.488244771957	0.010127492249	0.784332633018	1.01295018196	0.658013761044	0.15805247426	0.0713591054082
Amz1teenF.418404	2.20306301117	0.594799876213	0.00130122574046	0.116970442235	0.0550614781678	0.0612063668668	0.0238659810275	0.636063277721	0.384497970343	0.0010504553793	0.0323171764612	2.99545454979	0.0312104132026	0.0272328257561	0.00173806108069	0.28709807992	0.0625895187259	0.0666689351201	0.534541666508	0.017534814775	0.017518831417	0.000714101479389	0.0147542096674	0.0248021800071	0.0197786483914	0.104845397174	0.0271863378584	0.179247543216	0.0137497363612	0.733686685562	0.0226991195232	0.0750082731247	6.64248991013	0.37145331502	0.0039995899424	0.152543067932	0.308156609535	0.0106498720124	0.470690995455	0.0561231225729	3.29524588585	0.986036777496	0.00106245081406	2.18056726456	0.501942634583	2.34508633614	0.538415133953	0.252781540155	1.64124417305	0.542264938354	3.17874240875	0.616502702236	1.33387231827	1.12973129749	0.428954184055	0.633765935898	0.747743606567	0.0775766670704	0.234025135636	0.0794647037983	1.04806482792	0.264317780733	3.88421797752	0.0272521711886	0.000531329947989	0.00141456816345	0.000255424354691	0.0276092216372	0.00251481053419	1.87733948231	0.0189643744379	1.1756581068	0.00114323757589	0.581825256348	0.000231350553804	0.0273073073477	0.000219950714381	0.415447890759	0.00186053151265	0.0380783863366	0.015617614612	0.000855068967212	0.034177981317	0.177203372121	0.00359580595978	0.153094530106	0.019662110135	0.25593829155	0.0118780387565	0.00864951126277	0.00229135504924	1.46844124794	0.828122913837	0.00208838493563	0.329534709454	1.37352728844	0.33727696538	0.00263376277871	0.333585560322	0.00148066494148	0.0105210617185	0.0374908410013	0.31444349885	0.220069751143	0.000814010738395	0.0195315536112	0.264445245266	0.122371278703	0.260451316833	0.00807634741068	0.7368491292	0.0149207776412	0.576663553715	1.07223939896	1.2556065321	0.0458949431777	0.105236046016
Amz21chld.418413	1.7075201273	0.598245799541	0.00178646843415	0.0995546355844	0.0408178158104	0.0349181108177	0.0163659583777	0.739607810974	0.457965224981	0.00154365925118	0.0327165946364	3.24323606491	0.0274335741997	0.0513198710978	0.000405349914217	0.306825399399	0.0656819120049	0.063749589026	0.553292810917	0.02954415977	0.023866597563	0.000386228988646	0.0148519966751	0.0226316712797	0.0204261001199	0.140095084906	0.0225185733289	0.243088304996	0.00889489613473	0.789295077324	0.0412273854017	0.067696608603	6.40010023117	0.513342440128	0.00417840806767	0.102941952646	0.351565897465	0.0142957856879	0.610039174557	0.0530852340162	3.78711986542	1.12110567093	0.00155089236796	2.14284420013	0.648202359676	2.54693889618	0.60664910078	0.332600712776	1.7142663002	0.78789049387	3.44923591614	0.616787552834	1.36810362339	1.07870042324	0.570834696293	0.619441211224	0.721528530121	0.0699414014816	0.189440950751	0.0741221606731	1.13226532936	0.246140182018	4.14080142975	0.0225296802819	0.000284895766527	0.00197009765543	0.000465765391709	0.022722793743	0.00182332936674	1.94791901112	0.0235119443387	1.20434319973	0.000581896980293	0.53591889143	0.000132466971991	0.0418842323124	0.00016744172899	0.496568918228	0.00108622037806	0.0392407812178	0.00467356387526	0.000445408892119	0.0312196277082	0.186640664935	0.00519894622266	0.132063925266	0.0366248004138	0.257109284401	0.0103874374181	0.00444773212075	0.00209497031756	1.62038838863	0.835305154324	0.00118506501894	0.46882390976	1.33688807487	0.497739285231	0.00378294172697	0.318419039249	0.000856991566252	0.0232003331184	0.029474074021	0.365824639797	0.319240570068	0.00110581016634	0.0216856803745	0.334509521723	0.184860706329	0.236051991582	0.0113003253937	1.2323974371	0.0228097531945	0.624799072742	1.15856814384	1.42127621174	0.0388632789254	0.156831592321
Amz23chld.418722	1.55169773102	0.768136024475	0.00163422559854	0.106505773962	0.102774553001	0.125590100884	0.045670427382	0.743488669395	0.487957417965	0.00231000501662	0.0550834201276	2.98917245865	0.0285994373262	0.0416112914681	0.00114220706746	0.219820797443	0.05576107651	0.0761725232005	0.719048380852	0.0221374947578	0.0282622426748	0.00116551981773	0.0132973231375	0.0268956441432	0.0195319280028	0.108226940036	0.0223562251776	0.224208682775	0.0252864360809	0.924129188061	0.0243381615728	0.0676282569766	6.41136693954	0.412615090609	0.0044641494751	0.12280472368	0.28071257472	0.0137171028182	0.551465809345	0.0713447481394	3.40814375877	0.870934009552	0.00225381809287	2.60983753204	0.619706809521	2.41873669624	0.640568494797	0.253176778555	2.07582354546	0.62775272131	3.5688097477	0.79202657938	1.48737537861	1.09370720387	0.468285769224	0.784022271633	0.756999075413	0.12562187016	0.241886734962	0.095506221056	1.10180354118	0.253958374262	4.93672847748	0.022360207513	0.00110692309681	0.00304080196656	0.000560757005587	0.0229429677129	0.00283767865039	2.22701382637	0.0337839387357	1.49544942379	0.00175009574741	0.528185367584	0.000551195116714	0.0263209398836	0.000550978584215	0.512971997261	0.00344187347218	0.035804245621	0.0136486692354	0.00189545960166	0.0250053163618	0.153400525451	0.00383394467644	0.208867549896	0.0282659567893	0.343205809593	0.0187966823578	0.018396127969	0.00330577371642	1.77705430984	0.994305610657	0.00398504408076	0.36041623354	1.19953727722	0.397194892168	0.00565792853013	0.438476145267	0.00284561794251	0.00818325579166	0.0275520943105	0.265303999186	0.232077151537	0.00170374719892	0.0203381683677	0.306385785341	0.13467772305	0.235358729959	0.012582228519	0.908621072769	0.0200662054121	0.599028646946	1.36242032051	1.66723513603	0.0428864508867	0.14058585465
Amz25chld.418466	1.9235906601	0.595157265663	0.00218206876889	0.144069373608	0.0270889978856	0.0246901232749	0.0102500170469	0.734536111355	0.453003436327	0.00112926855218	0.023334922269	3.25963926315	0.0318073481321	0.034673564136	0.00024720505462	0.355748534203	0.0858730152249	0.0659183934331	0.523688971996	0.0263048093766	0.0217912290245	0.00047505274415	0.009934656322	0.0338709205389	0.0133363055065	0.151517093182	0.0276080016047	0.199907287955	0.0111442143098	0.720788419247	0.0329095982015	0.0664323344827	7.05015230179	0.472646355629	0.00622641388327	0.0963021814823	0.317487210035	0.00912354607135	0.628446400166	0.0511671863496	3.66888070107	0.964338898659	0.00112084462307	2.02440237999	0.581885039806	2.52963638306	0.627327442169	0.282401770353	1.65620934963	0.703698694706	3.35553789139	0.597013950348	1.49550044537	1.12445175648	0.503091871738	0.60748308897	0.751040518284	0.0619408786297	0.219229251146	0.0615995563567	1.09805309772	0.27470690012	3.92001366615	0.0276154261082	0.000212672326597	0.00156609108672	0.000326275679981	0.0278529524803	0.00122412259225	1.92353880405	0.0153772113845	1.14916241169	0.000722621683963	0.511615633965	0.000119745374832	0.0489650070667	0.000108517037006	0.41550591588	0.000645384949166	0.0406411625445	0.00319130439311	0.000479330454254	0.037505928427	0.132297545671	0.00373227684759	0.134483292699	0.0183862354606	0.243582248688	0.0126875098795	0.00454370863736	0.000832395628095	1.48320269585	0.853807926178	0.00174304703251	0.399999499321	1.43588268757	0.458123326302	0.00223281164654	0.304084151983	0.000560047861654	0.0169802308083	0.0564272142947	0.362764388323	0.251428663731	0.000795205414761	0.0172228645533	0.34612929821	0.160776913166	0.278926968575	0.0180105436593	0.901118218899	0.0146259516478	0.659091830254	1.15457963943	1.27263188362	0.0551132708788	0.121226832271
Amz27chld.418705	1.52861952782	0.781524002552	0.00200774520636	0.0826045274734	0.0354718416929	0.0304268766195	0.0149258077145	0.793034136295	0.552895665169	0.00160139182117	0.0287985596806	3.02776789665	0.0183188710362	0.0374973230064	0.00110743741971	0.244180873036	0.0731333866715	0.0446235127747	0.763989269733	0.0257537290454	0.0256844554096	0.000891891249921	0.0160514321178	0.0317973829806	0.0218006316572	0.115240111947	0.0128889316693	0.239093080163	0.0227361433208	0.975377440453	0.0329262800515	0.0540531761944	6.44914007187	0.443164646626	0.00599557347596	0.109165713191	0.287442922592	0.0128503628075	0.600243747234	0.046257648617	3.62133860588	0.949145257473	0.00168460875284	2.33494663239	0.567907869816	2.60765790939	0.630167067051	0.278127014637	2.16314482689	0.686603844166	3.65748023987	0.819725036621	1.48775446415	1.10372722149	0.479267418385	0.828009366989	0.777885138988	0.0621378012002	0.237649962306	0.0636040493846	1.13513720036	0.213003411889	5.20047855377	0.012927506119	0.000247593095992	0.00169237528462	0.000401998200687	0.0133734513074	0.00231655966491	2.2625439167	0.0204886198044	1.61514055729	0.00135359109845	0.566949486732	0.000128067142214	0.0234001185745	0.000122745783301	0.560949325562	0.000885025830939	0.0270686056465	0.0102266175672	0.00128080358263	0.0303104296327	0.169204249978	0.00299151823856	0.186861336231	0.0273607112467	0.360891073942	0.0155245941132	0.0134636294097	0.000740981544368	1.84695100784	0.977364182472	0.00215309485793	0.422460824251	1.26292741299	0.434491068125	0.00317728612572	0.391287267208	0.000725151447114	0.0119158439338	0.0163060165942	0.295442670584	0.288586586714	0.00137631036341	0.0166134852916	0.319912821054	0.149250537157	0.157487526536	0.0109900133684	1.01154184341	0.0191242173314	0.59009540081	1.40013027191	1.77224004269	0.0296842679381	0.144760861993
